id,arrival,deadline,Utilization,Profit
241.0,17.0,27.0,1.0,0.009900990099009901
242.0,17.0,27.0,1.0,0.009900990099009901
243.0,17.0,27.0,1.0,0.009900990099009901
244.0,17.0,27.0,1.0,0.009900990099009901
245.0,17.0,27.0,1.0,0.009900990099009901
246.0,18.0,28.0,1.0,0.009900990099009901
247.0,18.0,28.0,1.0,0.009900990099009901
248.0,18.0,28.0,1.0,0.009900990099009901
249.0,18.0,28.0,1.0,0.009900990099009901
250.0,18.0,28.0,1.0,0.009900990099009901
251.0,18.0,28.0,1.0,0.009900990099009901
252.0,18.0,28.0,1.0,0.009900990099009901
253.0,18.0,28.0,1.0,0.009900990099009901
254.0,18.0,28.0,1.0,0.009900990099009901
255.0,18.0,28.0,1.0,0.009900990099009901
256.0,18.0,28.0,1.0,0.009900990099009901
257.0,18.0,28.0,1.0,0.009900990099009901
258.0,18.0,28.0,1.0,0.009900990099009901
259.0,18.0,28.0,1.0,0.009900990099009901
260.0,18.0,28.0,1.0,0.009900990099009901
261.0,18.0,28.0,1.0,0.009900990099009901
262.0,19.0,29.0,1.0,0.009900990099009901
263.0,19.0,29.0,1.0,0.009900990099009901
264.0,19.0,29.0,1.0,0.009900990099009901
265.0,19.0,29.0,1.0,0.009900990099009901
266.0,19.0,29.0,1.0,0.009900990099009901
267.0,19.0,29.0,1.0,0.009900990099009901
268.0,19.0,29.0,1.0,0.009900990099009901
269.0,19.0,29.0,1.0,0.009900990099009901
270.0,19.0,29.0,1.0,0.009900990099009901
271.0,19.0,29.0,1.0,0.009900990099009901
272.0,19.0,29.0,1.0,0.009900990099009901
273.0,19.0,29.0,1.0,0.009900990099009901
274.0,19.0,29.0,1.0,0.009900990099009901
275.0,19.0,29.0,1.0,0.009900990099009901
276.0,20.0,30.0,1.0,0.009900990099009901
277.0,20.0,30.0,1.0,0.009900990099009901
278.0,20.0,30.0,1.0,0.009900990099009901
279.0,20.0,30.0,1.0,0.009900990099009901
280.0,20.0,30.0,1.0,0.009900990099009901
281.0,20.0,30.0,1.0,0.009900990099009901
282.0,20.0,30.0,1.0,0.009900990099009901
283.0,20.0,30.0,1.0,0.009900990099009901
284.0,20.0,30.0,1.0,0.009900990099009901
285.0,20.0,30.0,1.0,0.009900990099009901
286.0,20.0,30.0,1.0,0.009900990099009901
287.0,20.0,30.0,1.0,0.009900990099009901
288.0,20.0,30.0,1.0,0.009900990099009901
289.0,21.0,31.0,1.0,0.009900990099009901
290.0,21.0,31.0,1.0,0.009900990099009901
291.0,21.0,31.0,1.0,0.009900990099009901
292.0,21.0,31.0,1.0,0.009900990099009901
293.0,21.0,31.0,1.0,0.009900990099009901
294.0,21.0,31.0,1.0,0.009900990099009901
295.0,21.0,31.0,1.0,0.009900990099009901
296.0,21.0,31.0,1.0,0.009900990099009901
297.0,21.0,31.0,1.0,0.009900990099009901
298.0,21.0,31.0,1.0,0.009900990099009901
299.0,21.0,31.0,1.0,0.009900990099009901
300.0,21.0,31.0,1.0,0.009900990099009901
301.0,21.0,31.0,1.0,0.009900990099009901
302.0,21.0,31.0,1.0,0.009900990099009901
303.0,22.0,32.0,1.0,0.009900990099009901
304.0,22.0,32.0,1.0,0.009900990099009901
305.0,22.0,32.0,1.0,0.009900990099009901
306.0,22.0,32.0,1.0,0.009900990099009901
307.0,22.0,32.0,1.0,0.009900990099009901
308.0,22.0,32.0,1.0,0.009900990099009901
309.0,22.0,32.0,1.0,0.009900990099009901
310.0,22.0,32.0,1.0,0.009900990099009901
311.0,22.0,32.0,1.0,0.009900990099009901
312.0,22.0,32.0,1.0,0.009900990099009901
313.0,22.0,32.0,1.0,0.009900990099009901
314.0,22.0,32.0,1.0,0.009900990099009901
315.0,22.0,32.0,1.0,0.009900990099009901
316.0,22.0,32.0,1.0,0.009900990099009901
317.0,22.0,32.0,1.0,0.009900990099009901
318.0,22.0,32.0,1.0,0.009900990099009901
319.0,23.0,33.0,1.0,0.009900990099009901
320.0,23.0,33.0,1.0,0.009900990099009901
321.0,23.0,33.0,1.0,0.009900990099009901
322.0,23.0,33.0,1.0,0.009900990099009901
323.0,23.0,33.0,1.0,0.009900990099009901
324.0,23.0,33.0,1.0,0.009900990099009901
325.0,23.0,33.0,1.0,0.009900990099009901
326.0,23.0,33.0,1.0,0.009900990099009901
327.0,23.0,33.0,1.0,0.009900990099009901
328.0,23.0,33.0,1.0,0.009900990099009901
329.0,23.0,33.0,1.0,0.009900990099009901
330.0,23.0,33.0,1.0,0.009900990099009901
331.0,23.0,33.0,1.0,0.009900990099009901
332.0,23.0,33.0,1.0,0.009900990099009901
333.0,23.0,33.0,1.0,0.009900990099009901
334.0,23.0,33.0,1.0,0.009900990099009901
335.0,24.0,34.0,1.0,0.009900990099009901
336.0,24.0,34.0,1.0,0.009900990099009901
337.0,24.0,34.0,1.0,0.009900990099009901
338.0,24.0,34.0,1.0,0.009900990099009901
339.0,24.0,34.0,1.0,0.009900990099009901
340.0,24.0,34.0,1.0,0.009900990099009901
341.0,24.0,34.0,1.0,0.009900990099009901
342.0,24.0,34.0,1.0,0.009900990099009901
343.0,24.0,34.0,1.0,0.009900990099009901
344.0,24.0,34.0,1.0,0.009900990099009901
345.0,24.0,34.0,1.0,0.009900990099009901
346.0,24.0,34.0,1.0,0.009900990099009901
347.0,25.0,35.0,1.0,0.009900990099009901
348.0,25.0,35.0,1.0,0.009900990099009901
349.0,25.0,35.0,1.0,0.009900990099009901
350.0,25.0,35.0,1.0,0.009900990099009901
351.0,25.0,35.0,1.0,0.009900990099009901
352.0,25.0,35.0,1.0,0.009900990099009901
353.0,25.0,35.0,1.0,0.009900990099009901
354.0,25.0,35.0,1.0,0.009900990099009901
355.0,25.0,35.0,1.0,0.009900990099009901
356.0,25.0,35.0,1.0,0.009900990099009901
357.0,25.0,35.0,1.0,0.009900990099009901
358.0,25.0,35.0,1.0,0.009900990099009901
359.0,25.0,35.0,1.0,0.009900990099009901
360.0,25.0,35.0,1.0,0.009900990099009901
361.0,26.0,36.0,1.0,0.009900990099009901
362.0,26.0,36.0,1.0,0.009900990099009901
363.0,26.0,36.0,1.0,0.009900990099009901
364.0,26.0,36.0,1.0,0.009900990099009901
365.0,26.0,36.0,1.0,0.009900990099009901
366.0,26.0,36.0,1.0,0.009900990099009901
367.0,26.0,36.0,1.0,0.009900990099009901
368.0,26.0,36.0,1.0,0.009900990099009901
369.0,26.0,36.0,1.0,0.009900990099009901
370.0,26.0,36.0,1.0,0.009900990099009901
371.0,26.0,36.0,1.0,0.009900990099009901
372.0,26.0,36.0,1.0,0.009900990099009901
373.0,26.0,36.0,1.0,0.009900990099009901
374.0,26.0,36.0,1.0,0.009900990099009901
375.0,26.0,36.0,1.0,0.009900990099009901
376.0,26.0,36.0,1.0,0.009900990099009901
377.0,26.0,36.0,1.0,0.009900990099009901
378.0,27.0,37.0,1.0,0.009900990099009901
379.0,27.0,37.0,1.0,0.009900990099009901
380.0,27.0,37.0,1.0,0.009900990099009901
381.0,27.0,37.0,1.0,0.009900990099009901
382.0,27.0,37.0,1.0,0.009900990099009901
383.0,27.0,37.0,1.0,0.009900990099009901
384.0,27.0,37.0,1.0,0.009900990099009901
385.0,27.0,37.0,1.0,0.009900990099009901
386.0,27.0,37.0,1.0,0.009900990099009901
387.0,27.0,37.0,1.0,0.009900990099009901
388.0,27.0,37.0,1.0,0.009900990099009901
389.0,27.0,37.0,1.0,0.009900990099009901
390.0,27.0,37.0,1.0,0.009900990099009901
391.0,27.0,37.0,1.0,0.009900990099009901
392.0,28.0,38.0,1.0,0.009900990099009901
393.0,28.0,38.0,1.0,0.009900990099009901
394.0,28.0,38.0,1.0,0.009900990099009901
395.0,28.0,38.0,1.0,0.009900990099009901
396.0,28.0,38.0,1.0,0.009900990099009901
397.0,28.0,38.0,1.0,0.009900990099009901
398.0,28.0,38.0,1.0,0.009900990099009901
399.0,28.0,38.0,1.0,0.009900990099009901
400.0,28.0,38.0,1.0,0.009900990099009901
401.0,28.0,38.0,1.0,0.009900990099009901
402.0,28.0,38.0,1.0,0.009900990099009901
403.0,28.0,38.0,1.0,0.009900990099009901
404.0,28.0,38.0,1.0,0.009900990099009901
405.0,28.0,38.0,1.0,0.009900990099009901
406.0,29.0,39.0,1.0,0.009900990099009901
407.0,29.0,39.0,1.0,0.009900990099009901
408.0,29.0,39.0,1.0,0.009900990099009901
409.0,29.0,39.0,1.0,0.009900990099009901
410.0,29.0,39.0,1.0,0.009900990099009901
411.0,29.0,39.0,1.0,0.009900990099009901
412.0,29.0,39.0,1.0,0.009900990099009901
413.0,29.0,39.0,1.0,0.009900990099009901
414.0,29.0,39.0,1.0,0.009900990099009901
415.0,29.0,39.0,1.0,0.009900990099009901
416.0,29.0,39.0,1.0,0.009900990099009901
417.0,29.0,39.0,1.0,0.009900990099009901
418.0,29.0,39.0,1.0,0.009900990099009901
419.0,29.0,39.0,1.0,0.009900990099009901
420.0,29.0,39.0,1.0,0.009900990099009901
421.0,29.0,39.0,1.0,0.009900990099009901
422.0,30.0,40.0,1.0,0.009900990099009901
423.0,30.0,40.0,1.0,0.009900990099009901
424.0,30.0,40.0,1.0,0.009900990099009901
425.0,30.0,40.0,1.0,0.009900990099009901
426.0,30.0,40.0,1.0,0.009900990099009901
427.0,30.0,40.0,1.0,0.009900990099009901
428.0,30.0,40.0,1.0,0.009900990099009901
429.0,30.0,40.0,1.0,0.009900990099009901
430.0,30.0,40.0,1.0,0.009900990099009901
431.0,30.0,40.0,1.0,0.009900990099009901
432.0,30.0,40.0,1.0,0.009900990099009901
433.0,30.0,40.0,1.0,0.009900990099009901
434.0,31.0,41.0,1.0,0.009900990099009901
435.0,31.0,41.0,1.0,0.009900990099009901
436.0,31.0,41.0,1.0,0.009900990099009901
437.0,31.0,41.0,1.0,0.009900990099009901
438.0,31.0,41.0,1.0,0.009900990099009901
439.0,31.0,41.0,1.0,0.009900990099009901
440.0,31.0,41.0,1.0,0.009900990099009901
441.0,31.0,41.0,1.0,0.009900990099009901
442.0,31.0,41.0,1.0,0.009900990099009901
443.0,31.0,41.0,1.0,0.009900990099009901
444.0,32.0,42.0,1.0,0.009900990099009901
445.0,32.0,42.0,1.0,0.009900990099009901
446.0,32.0,42.0,1.0,0.009900990099009901
447.0,32.0,42.0,1.0,0.009900990099009901
448.0,32.0,42.0,1.0,0.009900990099009901
449.0,32.0,42.0,1.0,0.009900990099009901
450.0,32.0,42.0,1.0,0.009900990099009901
451.0,32.0,42.0,1.0,0.009900990099009901
452.0,32.0,42.0,1.0,0.009900990099009901
453.0,32.0,42.0,1.0,0.009900990099009901
454.0,33.0,43.0,1.0,0.009900990099009901
455.0,33.0,43.0,1.0,0.009900990099009901
456.0,33.0,43.0,1.0,0.009900990099009901
457.0,33.0,43.0,1.0,0.009900990099009901
458.0,33.0,43.0,1.0,0.009900990099009901
459.0,33.0,43.0,1.0,0.009900990099009901
460.0,33.0,43.0,1.0,0.009900990099009901
461.0,33.0,43.0,1.0,0.009900990099009901
462.0,33.0,43.0,1.0,0.009900990099009901
463.0,33.0,43.0,1.0,0.009900990099009901
464.0,34.0,44.0,1.0,0.009900990099009901
465.0,34.0,44.0,1.0,0.009900990099009901
466.0,34.0,44.0,1.0,0.009900990099009901
467.0,34.0,44.0,1.0,0.009900990099009901
468.0,34.0,44.0,1.0,0.009900990099009901
469.0,34.0,44.0,1.0,0.009900990099009901
470.0,34.0,44.0,1.0,0.009900990099009901
471.0,34.0,44.0,1.0,0.009900990099009901
472.0,34.0,44.0,1.0,0.009900990099009901
473.0,34.0,44.0,1.0,0.009900990099009901
474.0,35.0,45.0,1.0,0.009900990099009901
475.0,35.0,45.0,1.0,0.009900990099009901
476.0,35.0,45.0,1.0,0.009900990099009901
477.0,35.0,45.0,1.0,0.009900990099009901
478.0,35.0,45.0,1.0,0.009900990099009901
479.0,35.0,45.0,1.0,0.009900990099009901
480.0,35.0,45.0,1.0,0.009900990099009901
481.0,36.0,46.0,1.0,0.009900990099009901
482.0,36.0,46.0,1.0,0.009900990099009901
483.0,36.0,46.0,1.0,0.009900990099009901
484.0,36.0,46.0,1.0,0.009900990099009901
485.0,36.0,46.0,1.0,0.009900990099009901
486.0,36.0,46.0,1.0,0.009900990099009901
487.0,36.0,46.0,1.0,0.009900990099009901
488.0,36.0,46.0,1.0,0.009900990099009901
489.0,36.0,46.0,1.0,0.009900990099009901
490.0,36.0,46.0,1.0,0.009900990099009901
491.0,36.0,46.0,1.0,0.009900990099009901
492.0,36.0,46.0,1.0,0.009900990099009901
493.0,37.0,47.0,1.0,0.009900990099009901
494.0,37.0,47.0,1.0,0.009900990099009901
495.0,37.0,47.0,1.0,0.009900990099009901
496.0,37.0,47.0,1.0,0.009900990099009901
497.0,37.0,47.0,1.0,0.009900990099009901
498.0,37.0,47.0,1.0,0.009900990099009901
499.0,37.0,47.0,1.0,0.009900990099009901
500.0,37.0,47.0,1.0,0.009900990099009901
501.0,37.0,47.0,1.0,0.009900990099009901
502.0,37.0,47.0,1.0,0.009900990099009901
503.0,37.0,47.0,1.0,0.009900990099009901
504.0,37.0,47.0,1.0,0.009900990099009901
505.0,37.0,47.0,1.0,0.009900990099009901
506.0,37.0,47.0,1.0,0.009900990099009901
507.0,37.0,47.0,1.0,0.009900990099009901
508.0,38.0,48.0,1.0,0.009900990099009901
509.0,38.0,48.0,1.0,0.009900990099009901
510.0,38.0,48.0,1.0,0.009900990099009901
511.0,38.0,48.0,1.0,0.009900990099009901
512.0,38.0,48.0,1.0,0.009900990099009901
513.0,38.0,48.0,1.0,0.009900990099009901
514.0,38.0,48.0,1.0,0.009900990099009901
515.0,38.0,48.0,1.0,0.009900990099009901
516.0,38.0,48.0,1.0,0.009900990099009901
517.0,38.0,48.0,1.0,0.009900990099009901
518.0,38.0,48.0,1.0,0.009900990099009901
519.0,39.0,49.0,1.0,0.009900990099009901
520.0,39.0,49.0,1.0,0.009900990099009901
521.0,39.0,49.0,1.0,0.009900990099009901
522.0,39.0,49.0,1.0,0.009900990099009901
523.0,39.0,49.0,1.0,0.009900990099009901
524.0,39.0,49.0,1.0,0.009900990099009901
525.0,39.0,49.0,1.0,0.009900990099009901
526.0,39.0,49.0,1.0,0.009900990099009901
527.0,40.0,50.0,1.0,0.009900990099009901
528.0,40.0,50.0,1.0,0.009900990099009901
529.0,40.0,50.0,1.0,0.009900990099009901
530.0,40.0,50.0,1.0,0.009900990099009901
531.0,40.0,50.0,1.0,0.009900990099009901
532.0,40.0,50.0,1.0,0.009900990099009901
533.0,40.0,50.0,1.0,0.009900990099009901
534.0,40.0,50.0,1.0,0.009900990099009901
535.0,40.0,50.0,1.0,0.009900990099009901
536.0,40.0,50.0,1.0,0.009900990099009901
537.0,41.0,51.0,1.0,0.009900990099009901
538.0,41.0,51.0,1.0,0.009900990099009901
539.0,41.0,51.0,1.0,0.009900990099009901
540.0,41.0,51.0,1.0,0.009900990099009901
541.0,41.0,51.0,1.0,0.009900990099009901
542.0,41.0,51.0,1.0,0.009900990099009901
543.0,41.0,51.0,1.0,0.009900990099009901
544.0,41.0,51.0,1.0,0.009900990099009901
545.0,41.0,51.0,1.0,0.009900990099009901
546.0,41.0,51.0,1.0,0.009900990099009901
547.0,42.0,52.0,1.0,0.009900990099009901
548.0,42.0,52.0,1.0,0.009900990099009901
549.0,42.0,52.0,1.0,0.009900990099009901
550.0,42.0,52.0,1.0,0.009900990099009901
551.0,42.0,52.0,1.0,0.009900990099009901
552.0,42.0,52.0,1.0,0.009900990099009901
553.0,42.0,52.0,1.0,0.009900990099009901
554.0,42.0,52.0,1.0,0.009900990099009901
555.0,42.0,52.0,1.0,0.009900990099009901
556.0,42.0,52.0,1.0,0.009900990099009901
557.0,42.0,52.0,1.0,0.009900990099009901
